product_code,product_name,product_type,product_category,storage_location,rubber_code,is_active,image_url,legacy_id,created_at,updated_at
110000327,IRONC3 สติกเกอร์แบบรีด,FINISHPRODUCT,IRON STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000327-1768884651933.jpg,8108,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000328,IRONC4 สติกเกอร์แบบรีด,FINISHPRODUCT,IRON STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000328-1768884652313.jpg,8109,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000329,IRONG สติกเกอร์แบบรีด,FINISHPRODUCT,IRON STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000329-1768884652720.jpg,8110,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000330,IRONNL1 สติกเกอร์แบบรีด,FINISHPRODUCT,IRON STK,ไม่มีจุดจัดเก็บ,,true,,8111,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000331,IRONNL2 สติกเกอร์แบบรีด,FINISHPRODUCT,IRON STK,ไม่มีจุดจัดเก็บ,,true,,8112,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000332,IRONNL3 สติกเกอร์แบบรีด,FINISHPRODUCT,IRON STK,ไม่มีจุดจัดเก็บ,,true,,8113,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000333,IRONNL4 สติกเกอร์แบบรีด,FINISHPRODUCT,IRON STK,ไม่มีจุดจัดเก็บ,,true,,8114,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000334,IRONNL5 สติกเกอร์แบบรีด,FINISHPRODUCT,IRON STK,ไม่มีจุดจัดเก็บ,,true,,8115,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000335,IRONNS สติกเกอร์แบบรีด,FINISHPRODUCT,IRON STK,ไม่มีจุดจัดเก็บ,,true,,8116,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000336,IRONO สติกเกอร์แบบรีด,FINISHPRODUCT,IRON STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000336-1768884653069.jpg,8117,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000337,IRONW สติกเกอร์แบบรีด,FINISHPRODUCT,IRON STK,ไม่มีจุดจัดเก็บ,,true,,8118,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000338,LBT ลาเบลแท็ก,FINISHPRODUCT,IRON STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000338-1768884653490.jpg,8119,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000339,ตรายางด้ามขาว FS08(1660),FINISHPRODUCT,OFFICE STAMP,4Gชั้น2แถว1,,true,,8120,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000340,ตรายางด้ามขาว FS11(2050),FINISHPRODUCT,OFFICE STAMP,4Gชั้น2แถว2,,true,,8121,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000341,ตรายางด้ามขาว FS12(2070),FINISHPRODUCT,OFFICE STAMP,4Gชั้น2แถว3,,true,,8122,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000342,ตรายางด้ามขาว FS15(3065),FINISHPRODUCT,OFFICE STAMP,4Gชั้น2แถว4,,true,,8123,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000343,ตรายางด้ามขาว FS16(3575),FINISHPRODUCT,OFFICE STAMP,4Gชั้น2แถว5,,true,,8124,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000344,ตรายางด้ามขาว FS17(5080),FINISHPRODUCT,OFFICE STAMP,4Gชั้น2แถว6,,true,,8125,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000345,ตรายาง FSR12 ดำ,FINISHPRODUCT,OFFICE STAMP,ชั้น4ริมบันได,,true,,8126,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000346,ตรายาง FSR12 แดง,FINISHPRODUCT,OFFICE STAMP,ชั้น4ริมบันได,,true,,8127,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000347,ตรายาง FSR12 น้ำเงิน,FINISHPRODUCT,OFFICE STAMP,ชั้น4ริมบันได,,true,,8128,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000348,ตรายาง FSR12 ฟ้า,FINISHPRODUCT,OFFICE STAMP,ชั้น4ริมบันได,,true,,8129,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000349,ตรายาง FSR20 เขียว,FINISHPRODUCT,OFFICE STAMP,ชั้น4ริมบันได,,true,,8130,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000350,ตรายาง FSR20 ดำ,FINISHPRODUCT,OFFICE STAMP,ชั้น4ริมบันได,,true,,8131,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000351,ตรายาง FSR20 แดง,FINISHPRODUCT,OFFICE STAMP,ชั้น4ริมบันได,,true,,8132,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000352,ตรายาง FSR20 น้ำเงิน,FINISHPRODUCT,OFFICE STAMP,ชั้น4ริมบันได,,true,,8133,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000353,ตรายาง FSR21 ขาว,FINISHPRODUCT,OFFICE STAMP,ชั้น4ริมบันได,,true,,8134,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000354,ตรายาง FSR21 เขียว,FINISHPRODUCT,OFFICE STAMP,ชั้น4ริมบันได,,true,,8135,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000355,ตรายาง FSR21 น้ำตาล,FINISHPRODUCT,OFFICE STAMP,ชั้น4ริมบันได,,true,,8136,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000356,ตรายาง FSR21 ส้ม,FINISHPRODUCT,OFFICE STAMP,ชั้น4ริมบันได,,true,,8137,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000357,ตรายางสปริง HA3030,FINISHPRODUCT,OFFICE STAMP,4Cชั้น4แถว8,,true,,8138,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000358,ตรายางสปริง HA4040,FINISHPRODUCT,OFFICE STAMP,4Cชั้น4แถว7,,true,,8139,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000359,ตรายางสปริง HA5555,FINISHPRODUCT,OFFICE STAMP,4Cชั้น4แถว9,,true,,8140,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000360,ตรายางสปริง HA90125,FINISHPRODUCT,OFFICE STAMP,4Cชั้น4แถว10,,true,,8141,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000361,ตรายางสปริง HAR33 วงกลม,FINISHPRODUCT,OFFICE STAMP,4Cชั้น5แถว7,,true,,8142,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000362,ตรายางสปริง HAR40 วงกลม,FINISHPRODUCT,OFFICE STAMP,4Cชั้น5แถว2,,true,,8143,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000363,ตรายางสปริง HAR45 วงกลม,FINISHPRODUCT,OFFICE STAMP,4Cชั้น5แถว3,,true,,8144,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000364,ตรายางสปริง HAR51 วงกลม,FINISHPRODUCT,OFFICE STAMP,4Cชั้น5แถว5,,true,,8145,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000365,ตรายางสปริง HAR51 วงกลมสีดำ,FINISHPRODUCT,OFFICE STAMP,4Cชั้น5แถว6,,true,,8146,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000366,ตรายางสปริง HAV2535 วงรี,FINISHPRODUCT,OFFICE STAMP,4Cชั้น5แถว8,,true,,8147,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000367,ตรายางสปริง HAV3040 วงรี,FINISHPRODUCT,OFFICE STAMP,4Cชั้น4แถว4,,true,,8148,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000368,ตรายางสปริง HAV3446 วงรี,FINISHPRODUCT,OFFICE STAMP,4Cชั้น5แถว9,,true,,8149,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000369,ตรายางหัวเพชร HBR42 วงกลม,FINISHPRODUCT,OFFICE STAMP,4Cชั้น4แถว1,,true,,8150,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000370,ตรายางหัวเพชร HBR50 วงกลม,FINISHPRODUCT,OFFICE STAMP,4Cชั้น5แถว4,,true,,8151,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000371,ตรายางหัวเพชร HBV4060 วงรี,FINISHPRODUCT,OFFICE STAMP,4Cชั้น4แถว3,,true,,8152,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000372,HNB2040 สีดำ,FINISHPRODUCT,OFFICE STAMP,4Cชั้น1แถว1,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000372-1768884653799.jpg,8153,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000373,HNB3060 สีดำ,FINISHPRODUCT,OFFICE STAMP,4Cชั้น1แถว2,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000373-1768884654151.jpg,8154,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000374,HNR2040 สีแดง,FINISHPRODUCT,OFFICE STAMP,4Cชั้น1แถว3,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000374-1768884654515.jpg,8155,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000375,HNR3060 สีแดง,FINISHPRODUCT,OFFICE STAMP,4Cชั้น1แถว4,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000375-1768884654876.jpg,8156,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000376,HNW2040 สีขาว,FINISHPRODUCT,OFFICE STAMP,4Cชั้น1แถว5,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000376-1768884655196.jpg,8157,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000377,HNW3060 สีขาว,FINISHPRODUCT,OFFICE STAMP,4Cชั้น1แถว6,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000377-1768884655556.jpg,8158,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000378,ตรายางหัวเพชร HY1050,FINISHPRODUCT,OFFICE STAMP,4Cชั้น3แถว1,,true,,8159,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000379,ตรายางหัวเพชร HY1660,FINISHPRODUCT,OFFICE STAMP,4Cชั้น3แถว2,,true,,8160,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000380,ตรายางหัวเพชร HY2040,FINISHPRODUCT,OFFICE STAMP,4Cชั้น3แถว3,,true,,8161,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000381,ตรายางหัวเพชร HY2050,FINISHPRODUCT,OFFICE STAMP,4Cชั้น3แถว4,,true,,8162,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000382,ตรายางหัวเพชร HY2070,FINISHPRODUCT,OFFICE STAMP,4Cชั้น3แถว6,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000382-1768884655860.jpg,8163,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000383,ตรายางหัวเพชร HY2565,FINISHPRODUCT,OFFICE STAMP,4Cชั้น3แถว5,,true,,8164,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000384,ตรายางหัวเพชร HY3030,FINISHPRODUCT,OFFICE STAMP,4Cชั้น4แถว6,,true,,8165,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000385,ตรายางหัวเพชร HY3050,FINISHPRODUCT,OFFICE STAMP,4Cชั้น2แถว1,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000385-1768884656173.jpg,8166,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000386,ตรายางหัวเพชร HY35105,FINISHPRODUCT,OFFICE STAMP,4Cชั้น2แถว3,,true,,8167,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000387,ตรายางหัวเพชร HY3575,FINISHPRODUCT,OFFICE STAMP,4Cชั้น2แถว2,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000387-1768884656507.jpg,8168,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000388,ตรายางหัวเพชร HY4040,FINISHPRODUCT,OFFICE STAMP,4Cชั้น2แถว4,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000388-1768884656805.jpg,8169,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000389,ตรายางหัวเพชร HY4565,FINISHPRODUCT,OFFICE STAMP,4Cชั้น2แถว5,,true,,8170,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000390,ตรายางหัวเพชร HY5080,FINISHPRODUCT,OFFICE STAMP,4Cชั้น3แถว8,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000390-1768884657182.jpg,8171,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000391,ตรายางหัวเพชร HY5555,FINISHPRODUCT,OFFICE STAMP,4Cชั้น3แถว7,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000391-1768884657501.jpg,8172,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000392,ตรายางหัวเพชร HY80105,FINISHPRODUCT,OFFICE STAMP,4Cชั้น3แถว9,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000392-1768884657830.jpg,8173,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000393,ตรายางหัวเพชร HYR40 วงกลม,FINISHPRODUCT,OFFICE STAMP,4Cชั้น5แถว1,,true,,8174,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000394,ตรายางหัวเพชร HYR45 วงกลม,FINISHPRODUCT,OFFICE STAMP,4Cชั้น4แถว1,,true,,8175,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000395,ตรายางหัวเพชร HYV3045 วงรี,FINISHPRODUCT,OFFICE STAMP,4Cชั้น5แถว10,,true,,8176,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000396,ตรายางหัวเพชร HYV3550 วงรี,FINISHPRODUCT,OFFICE STAMP,4Cชั้น4แถว5,,true,,8177,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000397,ตรายางวงกลม P1 ชมพู,FINISHPRODUCT,OFFICE STAMP,4Hชั้น5แถว3,,true,,8178,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000398,ตรายางวงกลม P2 ฟ้า,FINISHPRODUCT,OFFICE STAMP,4Hชั้น5แถว4,,true,,8179,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000399,ตรายางวงกลม P3 เหลือง,FINISHPRODUCT,OFFICE STAMP,4Hชั้น5แถว5,,true,,8180,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000400,ตรายางวงกลม P4 ขาว,FINISHPRODUCT,OFFICE STAMP,4Hชั้น5แถว6,,true,,8181,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000401,ตรายางวงกลม P5 ม่วง,FINISHPRODUCT,OFFICE STAMP,4Hชั้น5แถว7,,true,,8182,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000402,RH1 ขาว,FINISHPRODUCT,OFFICE STAMP,4Cชั้น4แถว11,,true,,8183,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000403,RH2 เทาอ่อน,FINISHPRODUCT,OFFICE STAMP,4Cชั้น4แถว11,,true,,8184,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000404,RH4 ดำ,FINISHPRODUCT,OFFICE STAMP,4Cชั้น4แถว11,,true,,8185,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000405,ตรายางด้ามขาว SS21 จัตุรัส,FINISHPRODUCT,OFFICE STAMP,4Hชั้น5แถว2,,true,,8186,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000406,ตรายางด้ามขาว SSR17 วงกลม,FINISHPRODUCT,OFFICE STAMP,4Hชั้น5แถว1,,true,,8187,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000407,PVCL1,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000407-1768884658139.jpg,8188,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000408,PVCL2,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,,8189,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000409,PVCL4,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000409-1768884658553.jpg,8190,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000410,PVCL5,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,,8191,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000411,PVCL5C ใส,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,,8192,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000412,PVCL6,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000412-1768884658903.jpg,8193,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000413,PVCL7,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000413-1768884659276.jpg,8194,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000414,PVCL8C ใส,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000414-1768884659604.jpg,8195,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000415,PVCM1,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000415-1768884659944.jpg,8196,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000416,PVCM10,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000416-1768884660272.jpg,8197,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000417,PVCM11,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000417-1768884660738.jpg,8198,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000418,PVCM12,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000418-1768884661097.jpg,8199,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000419,PVCM13,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000419-1768884661442.jpg,8200,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000420,PVCM2,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000420-1768884661757.jpg,8201,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000421,PVCMH6,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000421-1768884662222.jpg,8202,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000422,PVCS1,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000422-1768884662776.jpg,8203,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000423,PVCS18,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000423-1768885996722.png,8204,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000424,PVCS1C ใส,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000424-1768884663133.jpg,8205,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000425,PVCS2,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,,8206,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000426,PVCS26,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000426-1768884663452.jpg,8207,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000427,PVCS27,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000427-1768884663802.jpg,8208,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000428,PVCS28,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000428-1768884664126.jpg,8209,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000429,PVCS29,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000429-1768884664516.jpg,8210,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000430,PVCS2C ใส,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000430-1768884664877.jpg,8211,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000431,PVCS3,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,,8212,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000432,PVCS30G กลิตเตอร์,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000432-1768966665872.jpg,8213,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000433,PVCS31G กลิตเตอร์,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000433-1768884665558.jpg,8214,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000434,PVCS32G กลิตเตอร์,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000434-1768884665894.jpg,8215,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000435,PVCS33G กลิตเตอร์,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000435-1768884666223.jpg,8216,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000436,PVCS34,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000436-1768884666615.jpg,8217,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000437,PVCS35,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000437-1768884666919.jpg,8218,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000438,PVCS4,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,,8219,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000439,PVCS40,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000439-1768884667265.jpg,8220,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000440,PVCS41C ใส,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000440-1768884667586.jpg,8221,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000441,PVCS5,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,,8222,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000442,PVCS5C ใส,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000442-1768884667916.jpg,8223,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000443,PVCS6,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,,8224,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000444,PVCS8,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,,8225,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
